station,event1,event2,Δτl,Δτc,Δτr,ccl,ccc,ccr,Δτ
II.DGAR.00.BHZ,2005-04-01T11:57:02.05,2006-01-21T15:17:49.72,"[0.016579168296212435, 0.23090010297405897]","[0.49604409197725297, 0.5548685113044008]","[0.971833063041359, 0.8815698677163716]","[0.29901574773035444, 0.5096833060575652]","[0.6982338214469913, 0.6703678069003632]","[0.6185143435254128, 0.6469759099044733]","[0.49604409197725297, 0.5548685113044008]"
II.DGAR.00.BHZ,2005-04-01T11:57:02.05,2008-06-02T03:49:15.79,"[-0.44097410732502146, -0.2698802887815048]","[0.025784525987224687, 0.052163673582808524]","[0.4964035307043478, 0.3737204674952395]","[0.4245117988559765, 0.4474850709022554]","[0.6305749965380488, 0.572410245254514]","[0.46883068707533976, 0.5458467572505652]","[0.025784525987224687, 0.052163673582808524]"
II.DGAR.00.BHZ,2005-04-01T14:15:41.07,2005-05-01T09:47:38.14,"[-5.734878238165476, -5.523057977884326]","[-5.237117044113193, -5.20215132667169]","[-4.7453023367274225, -4.873138781952986]","[0.4599216855785051, 0.43583049295294574]","[0.7271604098646895, 0.6007627441114817]","[0.6023505368846712, 0.5161108770344823]","[-5.237117044113193, -5.20215132667169]"
II.DGAR.00.BHZ,2005-04-01T14:18:07.19,2005-08-26T06:06:59.91,"[-0.5672015622125849, -0.4403741072245646]","[-0.10694752789226335, -0.09425469207730126]","[0.35145919178887025, 0.26366316938552536]","[0.5225155699909517, 0.38402759208681697]","[0.7048459979971957, 0.5104293305878508]","[0.551023362040651, 0.39828686874564273]","[-0.10694752789226335, -0.09425469207730126]"
II.DGAR.00.BHZ,2005-04-01T14:37:03.66,2005-05-05T07:03:20.36,"[-1.076785323315814, -0.958224545491571]","[-0.60302550298923, -0.6357060289252929]","[-0.1239036963663197, -0.31158307152485776]","[0.6779207281554668, 0.75621777942071]","[0.8624816639526939, 0.7990921593311392]","[0.6238313182327566, 0.5684340823348416]","[-0.60302550298923, -0.6357060289252929]"
II.DGAR.00.BHZ,2005-04-01T14:37:03.66,2006-08-08T10:07:06.87,"[-1.9739437664193262, -1.8107918746013696]","[-1.5045976686213534, -1.4802362349231788]","[-1.0319496549122165, -1.1474499123745079]","[0.5610700607775263, 0.545393930129767]","[0.8281503690699509, 0.7322558215734345]","[0.7671167970287129, 0.6244443120992613]","[-1.5045976686213534, -1.4802362349231788]"
II.DGAR.00.BHZ,2005-04-01T14:37:03.66,2008-09-09T15:15:15.68,"[-2.5265916528693646, -2.382333381123851]","[-2.0484744125133596, -2.05833542299943]","[-1.5750370064892525, -1.7290148533926324]","[0.490647130260222, 0.48448985789263493]","[0.6029129235036265, 0.5308144437308139]","[0.4591483262896724, 0.379469608892246]","[-2.0484744125133596, -2.05833542299943]"
II.DGAR.00.BHZ,2005-04-02T05:43:17.36,2005-04-05T10:10:42.88,"[0.7505238083890603, 0.8745950740113394]","[1.2137583722334737, 1.1971652084017683]","[1.6945625732800398, 1.5240266791638097]","[0.4313912105023932, 0.44718525540983667]","[0.6770664357254326, 0.5103005288328594]","[0.3818113860068568, 0.33296394990011113]","[1.2137583722334737, 1.1971652084017683]"
II.DGAR.00.BHZ,2005-04-02T05:43:17.36,2008-12-08T08:53:19.26,"[0.2850835892685462, 0.43184894699673865]","[0.749155079618007, 0.7601273970567434]","[1.2197252308778692, 1.0853694587888465]","[0.4120235607063182, 0.5012465010685582]","[0.694302812447066, 0.7553431502523053]","[0.47233445860220175, 0.5918723608245636]","[0.749155079618007, 0.7601273970567434]"
II.DGAR.00.BHZ,2005-04-02T05:55:04.58,2005-09-27T16:52:21.75,"[-1.6903955115188984, -1.5749530893754213]","[-1.249605824691943, -1.2523965363897973]","[-0.8025437171758297, -0.9258974583374243]","[0.5805983667338208, 0.5685590773768157]","[0.8607354596620155, 0.8333727637348127]","[0.4737804580874774, 0.6879673198425469]","[-1.249605824691943, -1.2523965363897973]"
II.DGAR.00.BHZ,2005-04-02T05:55:04.58,2006-04-22T00:07:21.21,"[-4.811701526711852, -4.699515889260099]","[-4.367925379185624, -4.3758390645515775]","[-3.9244537327174145, -4.047103315576833]","[0.6208278673696175, 0.542657762912591]","[0.8063543257266266, 0.7283274125892888]","[0.42412420938171175, 0.5368605700190591]","[-4.367925379185624, -4.3758390645515775]"
II.DGAR.00.BHZ,2005-04-02T05:55:04.58,2008-09-29T20:21:36.91,"[-3.0074503331672457, -2.877942939275933]","[-2.5566618327820967, -2.558560515885617]","[-2.107545312968125, -2.241416461182636]","[0.48400383233705097, 0.6841179531756226]","[0.8514415571179259, 0.8347499134050036]","[0.6120593833076778, 0.6076390244031739]","[-2.5566618327820967, -2.558560515885617]"
II.DGAR.00.BHZ,2005-04-02T05:55:04.58,2012-01-22T00:55:37.91,"[-1.1867309805256134, -0.9912515016635725]","[-0.7278113601820727, -0.6813036781019481]","[-0.2695162724615601, -0.3653060968871557]","[0.35745649730960927, 0.5220249959330051]","[0.7790997839739906, 0.7336342633610666]","[0.6751339478290135, 0.6585918081122731]","[-0.7278113601820727, -0.6813036781019481]"
II.DGAR.00.BHZ,2005-04-02T05:55:04.58,2013-01-01T20:05:00.64,"[-1.3201646519672292, -1.175890793256041]","[-0.8662205985072812, -0.8537829176156388]","[-0.4130391707948976, -0.5356686695368422]","[0.477603261852415, 0.49961273788144195]","[0.800974176330944, 0.7434055344301425]","[0.561197550805322, 0.6643186700527862]","[-0.8662205985072812, -0.8537829176156388]"
II.DGAR.00.BHZ,2005-04-02T05:55:04.58,2015-07-22T00:12:05.95,"[-1.6379443441174495, -1.4873819777707544]","[-1.185741371449698, -1.168642625948352]","[-0.7374099491034448, -0.8444116813537432]","[0.5374288484171725, 0.5471696931028464]","[0.7830450812659723, 0.7358585791329507]","[0.49632081543522494, 0.6148382792839504]","[-1.185741371449698, -1.168642625948352]"
II.DGAR.00.BHZ,2005-04-02T07:09:21.88,2005-04-12T09:56:38.9,"[-0.29830325074411784, -0.17712324232490143]","[0.1933771923998027, 0.1583230906676251]","[0.6913030664952481, 0.4873331826279785]","[0.6516209302407828, 0.7136012246376676]","[0.937801052745972, 0.7871743854757389]","[0.739007661629115, 0.5320678559129807]","[0.1933771923998027, 0.1583230906676251]"
II.DGAR.00.BHZ,2005-04-02T07:09:21.88,2005-06-10T20:02:07.04,"[-1.4183934752527845, -1.3084316158514828]","[-0.9260033110548586, -0.9685700233557539]","[-0.4249423732275892, -0.6336526692126142]","[0.7297492161918944, 0.7083717469085016]","[0.8958618263907318, 0.8089878319041731]","[0.6366231111966414, 0.61986705245612]","[-0.9260033110548586, -0.9685700233557539]"
II.DGAR.00.BHZ,2005-04-02T07:09:21.88,2005-07-10T07:38:48.95,"[-0.1559166602286259, 0.0014936037611493098]","[0.333445537699415, 0.34101925630979446]","[0.8265909650720308, 0.6787174340962906]","[0.5603635849559658, 0.5281262711305503]","[0.895376380874525, 0.7428365822261291]","[0.7815861584194449, 0.644565878801113]","[0.333445537699415, 0.34101925630979446]"
II.DGAR.00.BHZ,2005-04-02T07:09:21.88,2005-09-23T05:18:51.18,"[-1.9392668622435523, -1.801347483593003]","[-1.4513992318215965, -1.4609795048225664]","[-0.9590123843861827, -1.124929271525657]","[0.6510193086769201, 0.6687082222617127]","[0.9226654259586875, 0.8099172999602624]","[0.7409079088059737, 0.6489722446051709]","[-1.4513992318215965, -1.4609795048225664]"
II.DGAR.00.BHZ,2005-04-02T07:09:21.88,2008-10-11T12:32:29.98,"[-2.4676581478680353, -2.3339882945329293]","[-1.9751742772036993, -1.9917078727885522]","[-1.4764104912413947, -1.6555788297187928]","[0.5644280094106532, 0.5544937456477631]","[0.8754163890738749, 0.7014195869090359]","[0.7504682873581512, 0.6069744044732437]","[-1.9751742772036993, -1.9917078727885522]"
II.DGAR.00.BHZ,2005-04-02T07:09:21.88,2009-09-05T08:19:35.3,"[-2.3201691573344108, -2.1948471534441363]","[-1.8343347667811842, -1.8555220700121375]","[-1.3423328983071934, -1.5194838159887218]","[0.6687566789668302, 0.6995585548273846]","[0.8987770896792759, 0.8435182567579982]","[0.7375781987075967, 0.6412883370429785]","[-1.8343347667811842, -1.8555220700121375]"
II.DGAR.00.BHZ,2005-04-02T07:09:21.88,2015-01-14T22:08:30.64,"[-1.0141837855037232, -0.8381548959408379]","[-0.5246009112227132, -0.4978048725485398]","[-0.03260858724138238, -0.1626798287572495]","[0.5593454760601462, 0.39250358030697274]","[0.8910216637128155, 0.6548005880477947]","[0.787233259321121, 0.6308264243334445]","[-0.5246009112227132, -0.4978048725485398]"
II.DGAR.00.BHZ,2005-04-02T07:21:57.49,2005-04-10T06:12:55.04,"[-3.105396864418525, -3.0046811964714633]","[-2.6442087221269235, -2.6609728413878573]","[-2.1749225850886926, -2.318519497341274]","[0.6141617321463071, 0.6597947832415042]","[0.8012723610743988, 0.7921758803658798]","[0.6319869383963581, 0.5319195456625218]","[-2.6442087221269235, -2.6609728413878573]"
II.DGAR.00.BHZ,2005-04-02T07:21:57.49,2005-04-23T03:01:31.37,"[-3.080460451766387, -2.934288956881002]","[-2.607201310888823, -2.589664438557564]","[-2.1408253976329252, -2.239089537734617]","[0.5618436882708593, 0.6201503640082418]","[0.8262887603921676, 0.7424778101619276]","[0.6969590336850817, 0.5431529749363179]","[-2.607201310888823, -2.589664438557564]"
II.DGAR.00.BHZ,2005-04-02T07:21:57.49,2005-07-08T16:31:04.75,"[-2.7650563795666905, -2.5918344517171215]","[-2.284562797530026, -2.2489648601364522]","[-1.8165994251196038, -1.8967680320616807]","[0.4485517188670537, 0.44865339059166515]","[0.6256723455852736, 0.5934969921280493]","[0.5592600556365643, 0.47324383664645614]","[-2.284562797530026, -2.2489648601364522]"
II.DGAR.00.BHZ,2005-04-02T07:21:57.49,2005-12-13T16:03:41.64,"[1.7020619155831758, 1.843441829382906]","[2.1793438237443525, 2.193761158303278]","[2.6501536774678804, 2.549694629235742]","[0.4497016442222028, 0.6069350748060743]","[0.7376161578517312, 0.6965196352989826]","[0.5914875564121143, 0.5443978107750403]","[2.1793438237443525, 2.193761158303278]"
II.DGAR.00.BHZ,2005-04-02T08:32:51.11,2005-04-20T20:42:20.47,"[-2.3806205321510365, -2.259441759892222]","[-1.9081433590980124, -1.9052498291965647]","[-1.4333805992515127, -1.5514730730479447]","[0.6548535768622487, 0.38860073915770876]","[0.8045972655506504, 0.5394333994841951]","[0.5712551732767531, 0.4974428438754514]","[-1.9081433590980124, -1.9052498291965647]"
II.DGAR.00.BHZ,2005-04-02T08:32:51.11,2005-06-03T02:08:32.63,"[-2.3377228894576523, -2.1982070864223515]","[-1.8658807230094845, -1.8681121612903635]","[-1.3908542975379996, -1.5385008101579745]","[0.6266133589316408, 0.42497532453446185]","[0.7714052128715276, 0.6377147109014966]","[0.5853448052528389, 0.5511744314278392]","[-1.8658807230094845, -1.8681121612903635]"
II.DGAR.00.BHZ,2005-04-02T09:28:15.48,2005-04-07T04:12:10.53,"[-4.448981397660557, -4.294519300698624]","[-3.9626146741354122, -3.9642057325594893]","[-3.474279793503987, -3.637606497983677]","[0.692132572711421, 0.6121646233459817]","[0.945214129809968, 0.8955716365446866]","[0.6971036228916776, 0.6735630233396964]","[-3.9626146741354122, -3.9642057325594893]"
II.DGAR.00.BHZ,2005-04-02T09:28:15.48,2005-04-15T14:49:45.8,"[-1.5715376280408024, -1.4098064617840536]","[-1.086956045935475, -1.0795467175380637]","[-0.602561018700274, -0.7493554782250733]","[0.6481870736236606, 0.42973897197069044]","[0.8788386152479437, 0.6591348129024496]","[0.7043601409612124, 0.5189497358069384]","[-1.086956045935475, -1.0795467175380637]"
II.DGAR.00.BHZ,2005-04-02T09:28:15.48,2005-05-03T15:58:15.58,"[-1.1110971443000606, -0.9670639484407]","[-0.6267381963497376, -0.6381269862378289]","[-0.1391627208685552, -0.3098872955536417]","[0.6852674785900948, 0.42162752324561165]","[0.8732287051535742, 0.6073369044562729]","[0.6651740471588233, 0.4676894338099063]","[-0.6267381963497376, -0.6381269862378289]"
II.DGAR.00.BHZ,2005-04-02T09:28:15.48,2005-06-03T12:37:52.81,"[-2.984765622190428, -2.814146267290539]","[-2.4873303154852047, -2.47712806321267]","[-1.996342074910007, -2.1428768475712765]","[0.5166284695711699, 0.47514481939831077]","[0.8107990391082133, 0.6492059458954246]","[0.6846919624735173, 0.4857914121568592]","[-2.4873303154852047, -2.47712806321267]"
II.DGAR.00.BHZ,2005-04-02T09:28:15.48,2005-07-13T09:29:54.36,"[-2.25745200243479, -2.055931384296132]","[-1.7663230319951377, -1.731300180105341]","[-1.281124182436454, -1.4009041696410964]","[0.560038633772557, 0.4631181231481787]","[0.8947073274522622, 0.6741809930386531]","[0.804905596151227, 0.5186805574046529]","[-1.7663230319951377, -1.731300180105341]"
II.DGAR.00.BHZ,2005-04-02T09:28:15.48,2005-09-24T22:25:28.77,"[-2.1886894087081585, -2.000156256930153]","[-1.6997427047032103, -1.6826831030642586]","[-1.2128781490086995, -1.3589171897732646]","[0.6425317027749348, 0.5773516405129906]","[0.8879352294473041, 0.8079181264786]","[0.7151409871340105, 0.6642182578976434]","[-1.6997427047032103, -1.6826831030642586]"
II.DGAR.00.BHZ,2005-04-02T09:28:15.48,2006-01-19T22:46:03.5,"[0.13285967537709878, 0.3649742596617853]","[0.6167680093288749, 0.6769279734836523]","[1.0918669417376896, 0.9983794342881515]","[0.5572718422960524, 0.5122288558441649]","[0.8600963418803569, 0.7976559067610738]","[0.829993977702859, 0.7190100624647429]","[0.6167680093288749, 0.6769279734836523]"
II.DGAR.00.BHZ,2005-04-02T09:28:15.48,2006-05-19T06:34:16.23,"[-1.9043309212775874, -1.7553623241236935]","[-1.415563147759893, -1.4321584525735316]","[-0.9219216787024406, -1.1067668766937604]","[0.759587931250941, 0.6318289060221703]","[0.9155705173497166, 0.8331864458505053]","[0.6373501702251524, 0.6409005913741666]","[-1.415563147759893, -1.4321584525735316]"
II.DGAR.00.BHZ,2005-04-02T09:28:15.48,2006-08-18T08:08:50.87,"[-1.3870789082293262, -1.1702313171320076]","[-0.9007348612680701, -0.8540853309121662]","[-0.42150092566610825, -0.5323979578948428]","[0.5431901179162087, 0.4240113058375875]","[0.821314336425072, 0.7212116959091174]","[0.7294320583558667, 0.6632680001023118]","[-0.9007348612680701, -0.8540853309121662]"
II.DGAR.00.BHZ,2005-04-02T09:28:15.48,2008-04-06T18:35:06.67,"[-1.7137198784266559, -1.574645256068419]","[-1.2300685001561709, -1.2446713847480215]","[-0.7439732772197984, -0.9241398709170916]","[0.6845515750786597, 0.6009879550555073]","[0.9247791105749383, 0.7603557487961837]","[0.7140556421945073, 0.5187852470440085]","[-1.2300685001561709, -1.2446713847480215]"
II.DGAR.00.BHZ,2005-04-02T09:28:15.48,2012-06-20T11:12:22.85,"[-2.712024575783791, -2.569867097348812]","[-2.2252943611840785, -2.246579861134583]","[-1.7383663217555965, -1.9256372316822072]","[0.6865615056797032, 0.6474087887225235]","[0.876513912501835, 0.7416205197550081]","[0.6773267216395875, 0.48321236907092113]","[-2.2252943611840785, -2.246579861134583]"
II.DGAR.00.BHZ,2005-04-02T09:28:15.48,2014-07-15T01:00:10.75,"[-1.8054094580788291, -1.6445687297509972]","[-1.3230620747446222, -1.3172161775385165]","[-0.8445999068801384, -0.9944161692018143]","[0.574232747158436, 0.6470420814164042]","[0.8555127226836243, 0.8054644016349104]","[0.701230652152291, 0.5814293029469092]","[-1.3230620747446222, -1.3172161775385165]"
II.DGAR.00.BHZ,2005-04-02T16:50:46.94,2005-04-08T03:07:11.64,"[-0.999677523761708, -0.8611378971024228]","[-0.5476952669030789, -0.544198940955429]","[-0.0957389894348709, -0.22394210522104088]","[0.6600157899672694, 0.7545620737720625]","[0.8990133454238193, 0.9069292715011485]","[0.6642904993060281, 0.7651716582101278]","[-0.5476952669030789, -0.544198940955429]"
II.DGAR.00.BHZ,2005-04-02T17:40:48.14,2005-12-27T01:54:36.44,"[-2.0023404030237084, -1.8184279867514346]","[-1.5265624819693928, -1.492450083441114]","[-1.061843567176863, -1.1604450891986287]","[0.48861238258109985, 0.47953603681608903]","[0.7120020606867554, 0.6785249699527613]","[0.6456294141402784, 0.5615729296691893]","[-1.5265624819693928, -1.492450083441114]"
II.DGAR.00.BHZ,2005-04-02T17:40:48.14,2006-06-16T19:44:14.01,"[-1.4316819131407947, -1.3022288519122238]","[-0.9705299685147758, -0.9704999121894277]","[-0.5125869675431677, -0.6376568502240788]","[0.5658495933050196, 0.6339019834364061]","[0.7066980346258388, 0.8159412932439528]","[0.5833512040928247, 0.5990474011845757]","[-0.9705299685147758, -0.9704999121894277]"
II.DGAR.00.BHZ,2005-04-02T17:40:48.14,2008-04-10T03:14:29.99,"[-1.6634022594211666, -1.5590798535159587]","[-1.2024055233423039, -1.2293302744969095]","[-0.7415569369277821, -0.8963262846573975]","[0.6811861877779376, 0.6629630756986052]","[0.7303262896070469, 0.776019356919283]","[0.5487081836043449, 0.5455845479461051]","[-1.2024055233423039, -1.2293302744969095]"
II.DGAR.00.BHZ,2005-04-02T17:40:48.14,2010-01-16T01:39:19.59,"[-2.0864069439392776, -1.9401991888802916]","[-1.6218973019360652, -1.6016037829789527]","[-1.167047249256, -1.2649795435644466]","[0.5135653085317021, 0.535526522658087]","[0.7287525622578657, 0.7700664704199198]","[0.6168413760659558, 0.6606174885907676]","[-1.6218973019360652, -1.6016037829789527]"
II.DGAR.00.BHZ,2005-04-02T17:40:48.14,2012-08-07T02:26:28.13,"[-1.5124055605104862, -1.3951812517467477]","[-1.0477974742694194, -1.0567935430535282]","[-0.5855113044250813, -0.716015201847051]","[0.5448460390914238, 0.5701279724111328]","[0.7143377795729755, 0.7489884262006853]","[0.48709328833756477, 0.5734854716364821]","[-1.0477974742694194, -1.0567935430535282]"
II.DGAR.00.BHZ,2005-04-02T20:30:55.36,2005-04-21T00:13:52.24,"[-0.7697152080415756, -0.6296059219797375]","[-0.3147052082052321, -0.3030970166693509]","[0.1391907107251946, 0.029689275256714387]","[0.4993143336104283, 0.44747701024256464]","[0.6404158490728002, 0.664450438958449]","[0.47303756710831685, 0.5333241989952784]","[-0.3147052082052321, -0.3030970166693509]"
II.DGAR.00.BHZ,2005-04-02T20:30:55.36,2005-06-07T16:29:35.13,"[-1.4189072645382697, -1.2858522445162845]","[-0.9594864081224156, -0.9610805905551033]","[-0.5022473202039166, -0.6294418530485716]","[0.4231672084041182, 0.5381099093305565]","[0.6482790686706827, 0.74996637517276]","[0.42578960751345263, 0.5316290988609732]","[-0.9594864081224156, -0.9610805905551033]"
II.DGAR.00.BHZ,2005-04-02T21:31:48.54,2005-04-09T08:40:56.93,"[-2.2400872641848957, -2.121594468001808]","[-1.7549033936705913, -1.7855798771532438]","[-1.267826364871309, -1.460005555737331]","[0.6779275242516147, 0.4861765408621303]","[0.8104241832700579, 0.6518316737372803]","[0.6363586726802768, 0.3813086626882355]","[-1.7549033936705913, -1.7855798771532438]"
II.DGAR.00.BHZ,2005-04-03T00:51:56.13,2005-04-15T01:00:51.56,"[-2.189018553811654, -2.0356887787545515]","[-1.6903618969963046, -1.7063099981311056]","[-1.1903737228499722, -1.3801376357238528]","[0.7247033958630941, 0.44447726903649554]","[0.8744311554712026, 0.5456146720483762]","[0.7657405233873372, 0.3377849918142948]","[-1.6903618969963046, -1.7063099981311056]"
II.DGAR.00.BHZ,2005-04-03T00:51:56.13,2005-04-30T12:18:04.32,"[-0.8351491937737399, -0.6655923793274896]","[-0.33840795873271085, -0.33662431060724823]","[0.15592661615992165, -0.005594101176333117]","[0.6711588654827894, 0.6373917702725536]","[0.8119335172436082, 0.7745548942703983]","[0.7066445064794911, 0.5359080244693218]","[-0.33840795873271085, -0.33662431060724823]"
